,Like or not like,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,trac_href,analysis_url,duration_ms,time_signature
227,1,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.533,128.077,'1WoOzgvz6CgH4pX6a1RKGp','spotify:track:1WoOzgvz6CgH4pX6a1RKGp','https://api.spotify.com/v1/tracks/1WoOzgvz6CgH4pX6a1RKGp','https://api.spotify.com/v1/audio-analysis/1WoOzgvz6CgH4pX6a1RKGp',213053,4
228,1,0.486,0.747,11,-5.728,0,0.355,0.00396,0,0.672,0.789,93.39,'5oP57FivABUien2C3cnU59','spotify:track:5oP57FivABUien2C3cnU59','https://api.spotify.com/v1/tracks/5oP57FivABUien2C3cnU59','https://api.spotify.com/v1/audio-analysis/5oP57FivABUien2C3cnU59',185653,4
229,1,0.904,0.62,2,-8.124,1,0.0595,0.00343,0.000249,0.0504,0.526,134.969,'1OAYKfE0YdrN7C1yLWaLJo','spotify:track:1OAYKfE0YdrN7C1yLWaLJo','https://api.spotify.com/v1/tracks/1OAYKfE0YdrN7C1yLWaLJo','https://api.spotify.com/v1/audio-analysis/1OAYKfE0YdrN7C1yLWaLJo',267067,4
230,1,0.718,0.67,1,-5.236,1,0.227,0.0144,0,0.0851,0.496,88.764,'7DTlsMOQjGysXHpwwpHuPl','spotify:track:7DTlsMOQjGysXHpwwpHuPl','https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl','https://api.spotify.com/v1/audio-analysis/7DTlsMOQjGysXHpwwpHuPl',269693,4
231,1,0.719,0.615,6,-5.972,1,0.045,0.408,0.000147,0.235,0.488,96.988,'48EjSdYh8wz2gBxxqzrsLe','spotify:track:48EjSdYh8wz2gBxxqzrsLe','https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe','https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe',250973,4
232,1,0.706,0.566,7,-4.403,1,0.0783,0.127,0,0.606,0.38,113.062,'7GwMPc1Id4sAotVekDP4b2','spotify:track:7GwMPc1Id4sAotVekDP4b2','https://api.spotify.com/v1/tracks/7GwMPc1Id4sAotVekDP4b2','https://api.spotify.com/v1/audio-analysis/7GwMPc1Id4sAotVekDP4b2',135920,4
233,1,0.768,0.807,2,-5.508,0,0.106,0.053,2.99E-06,0.214,0.574,112.001,'7Fa5UNizycSms5jP3SQD3F','spotify:track:7Fa5UNizycSms5jP3SQD3F','https://api.spotify.com/v1/tracks/7Fa5UNizycSms5jP3SQD3F','https://api.spotify.com/v1/audio-analysis/7Fa5UNizycSms5jP3SQD3F',284000,4
234,1,0.813,0.409,6,-10.602,1,0.211,0.00533,0,0.133,0.275,97.431,'36aVnefDY33LZCAlknx8Hq','spotify:track:36aVnefDY33LZCAlknx8Hq','https://api.spotify.com/v1/tracks/36aVnefDY33LZCAlknx8Hq','https://api.spotify.com/v1/audio-analysis/36aVnefDY33LZCAlknx8Hq',281773,4
235,1,0.596,0.492,1,-5.903,1,0.089,0.0277,1.45E-06,0.08,0.542,99.107,'3JsPQbdGRRN6C7n8OsNTnj','spotify:track:3JsPQbdGRRN6C7n8OsNTnj','https://api.spotify.com/v1/tracks/3JsPQbdGRRN6C7n8OsNTnj','https://api.spotify.com/v1/audio-analysis/3JsPQbdGRRN6C7n8OsNTnj',264400,4
236,1,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,'53nYJhuLN93D8WIDfJd4Rf','spotify:track:53nYJhuLN93D8WIDfJd4Rf','https://api.spotify.com/v1/tracks/53nYJhuLN93D8WIDfJd4Rf','https://api.spotify.com/v1/audio-analysis/53nYJhuLN93D8WIDfJd4Rf',231907,4
237,1,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.398,140.03,'5EmCpD8tUj78VW3kgaEjME','spotify:track:5EmCpD8tUj78VW3kgaEjME','https://api.spotify.com/v1/tracks/5EmCpD8tUj78VW3kgaEjME','https://api.spotify.com/v1/audio-analysis/5EmCpD8tUj78VW3kgaEjME',323480,4
238,1,0.755,0.555,10,-6.376,0,0.337,0.0947,0,0.0757,0.647,85.452,'4cHNfO5RQJXB0H1MZ1tBoz','spotify:track:4cHNfO5RQJXB0H1MZ1tBoz','https://api.spotify.com/v1/tracks/4cHNfO5RQJXB0H1MZ1tBoz','https://api.spotify.com/v1/audio-analysis/4cHNfO5RQJXB0H1MZ1tBoz',239333,4
239,1,0.738,0.596,6,-7.604,0,0.111,0.136,0,0.159,0.418,100.964,'5AzYIo8Y7pvnKtdl2Yflcb','spotify:track:5AzYIo8Y7pvnKtdl2Yflcb','https://api.spotify.com/v1/tracks/5AzYIo8Y7pvnKtdl2Yflcb','https://api.spotify.com/v1/audio-analysis/5AzYIo8Y7pvnKtdl2Yflcb',230320,4
240,1,0.787,0.485,7,-8.299,1,0.114,0.0224,0,0.246,0.546,97.987,'141P7NlXMEOGbaJIrvGqvi','spotify:track:141P7NlXMEOGbaJIrvGqvi','https://api.spotify.com/v1/tracks/141P7NlXMEOGbaJIrvGqvi','https://api.spotify.com/v1/audio-analysis/141P7NlXMEOGbaJIrvGqvi',273010,4
241,1,0.633,0.576,6,-7.837,1,0.0522,0.264,3.37E-05,0.127,0.298,119.799,'5Ck3e6z1bcSCes5gdo0Ddt','spotify:track:5Ck3e6z1bcSCes5gdo0Ddt','https://api.spotify.com/v1/tracks/5Ck3e6z1bcSCes5gdo0Ddt','https://api.spotify.com/v1/audio-analysis/5Ck3e6z1bcSCes5gdo0Ddt',256080,4
242,1,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.178,185.571,'2vPTtiR7x7T6Lr17CE2FAE','spotify:track:2vPTtiR7x7T6Lr17CE2FAE','https://api.spotify.com/v1/tracks/2vPTtiR7x7T6Lr17CE2FAE','https://api.spotify.com/v1/audio-analysis/2vPTtiR7x7T6Lr17CE2FAE',319467,4
243,1,0.8,0.566,1,-7.657,1,0.0547,0.175,0,0.112,0.594,97.514,'1kaoB117BmtH7Wwl3beiio','spotify:track:1kaoB117BmtH7Wwl3beiio','https://api.spotify.com/v1/tracks/1kaoB117BmtH7Wwl3beiio','https://api.spotify.com/v1/audio-analysis/1kaoB117BmtH7Wwl3beiio',279867,4
244,1,0.828,0.946,1,-2.639,1,0.0702,0.00438,0.000125,0.325,0.58,112.017,'1ShTILzei6Il4aJSkUEKOA','spotify:track:1ShTILzei6Il4aJSkUEKOA','https://api.spotify.com/v1/tracks/1ShTILzei6Il4aJSkUEKOA','https://api.spotify.com/v1/audio-analysis/1ShTILzei6Il4aJSkUEKOA',159589,4
245,1,0.798,0.532,7,-4.329,0,0.0489,0.386,4.31E-05,0.196,0.373,96.992,'1kXmApTm4wonqscYBoLwxj','spotify:track:1kXmApTm4wonqscYBoLwxj','https://api.spotify.com/v1/tracks/1kXmApTm4wonqscYBoLwxj','https://api.spotify.com/v1/audio-analysis/1kXmApTm4wonqscYBoLwxj',221040,4
246,1,0.507,0.664,6,-4.763,0,0.0669,0.208,0,0.165,0.443,151.873,'3PcRAilOjaOdX6RO5MzewO','spotify:track:3PcRAilOjaOdX6RO5MzewO','https://api.spotify.com/v1/tracks/3PcRAilOjaOdX6RO5MzewO','https://api.spotify.com/v1/audio-analysis/3PcRAilOjaOdX6RO5MzewO',293253,3
247,1,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.717,97.448,'6p5abLu89ZSSpRQnbK9Wqs','spotify:track:6p5abLu89ZSSpRQnbK9Wqs','https://api.spotify.com/v1/tracks/6p5abLu89ZSSpRQnbK9Wqs','https://api.spotify.com/v1/audio-analysis/6p5abLu89ZSSpRQnbK9Wqs',226581,4
248,1,0.716,0.464,8,-6.003,1,0.24,0.00497,9.54E-05,0.081,0.214,147.992,'7frWizM5FgJkaUl1rXhVtO','spotify:track:7frWizM5FgJkaUl1rXhVtO','https://api.spotify.com/v1/tracks/7frWizM5FgJkaUl1rXhVtO','https://api.spotify.com/v1/audio-analysis/7frWizM5FgJkaUl1rXhVtO',248467,4
249,1,0.945,0.394,10,-8.571,1,0.492,0.303,0,0.131,0.718,120.058,'5GFDrUTLGJix84sNhjCG0g','spotify:track:5GFDrUTLGJix84sNhjCG0g','https://api.spotify.com/v1/tracks/5GFDrUTLGJix84sNhjCG0g','https://api.spotify.com/v1/audio-analysis/5GFDrUTLGJix84sNhjCG0g',209747,4
250,1,0.569,0.761,5,-6.071,0,0.475,0.261,6.71E-06,0.0748,0.321,180.122,'0q5DrtpnnGpOvBy5nnPMbe','spotify:track:0q5DrtpnnGpOvBy5nnPMbe','https://api.spotify.com/v1/tracks/0q5DrtpnnGpOvBy5nnPMbe','https://api.spotify.com/v1/audio-analysis/0q5DrtpnnGpOvBy5nnPMbe',184000,4
251,1,0.629,0.572,5,-7.733,0,0.0387,0.57,0,0.192,0.38,100.015,'5tz69p7tJuGPeMGwNTxYuV','spotify:track:5tz69p7tJuGPeMGwNTxYuV','https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV','https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV',250173,4
252,1,0.745,0.65,0,-5.992,0,0.227,0.149,0,0.107,0.517,159.994,'7F1LWA9sIlTorHUo4amGqk','spotify:track:7F1LWA9sIlTorHUo4amGqk','https://api.spotify.com/v1/tracks/7F1LWA9sIlTorHUo4amGqk','https://api.spotify.com/v1/audio-analysis/7F1LWA9sIlTorHUo4amGqk',221968,4
253,1,0.668,0.503,7,-8.196,0,0.365,0.0075,0,0.441,0.333,160.054,'0luqG2fhUz17ncifrWqrut','spotify:track:0luqG2fhUz17ncifrWqrut','https://api.spotify.com/v1/tracks/0luqG2fhUz17ncifrWqrut','https://api.spotify.com/v1/audio-analysis/0luqG2fhUz17ncifrWqrut',243146,4
254,1,0.384,0.512,4,-10.545,0,0.0753,0.0798,1.19E-05,0.129,0.251,107.241,'2Gyc6e2cLxA5hoX1NOvYnU','spotify:track:2Gyc6e2cLxA5hoX1NOvYnU','https://api.spotify.com/v1/tracks/2Gyc6e2cLxA5hoX1NOvYnU','https://api.spotify.com/v1/audio-analysis/2Gyc6e2cLxA5hoX1NOvYnU',237787,4
255,1,0.58,0.657,6,-6.633,0,0.0571,0.00975,0,0.556,0.352,156.996,'5CYRfPViGWqsLoypm1bX4u','spotify:track:5CYRfPViGWqsLoypm1bX4u','https://api.spotify.com/v1/tracks/5CYRfPViGWqsLoypm1bX4u','https://api.spotify.com/v1/audio-analysis/5CYRfPViGWqsLoypm1bX4u',174093,4
256,1,0.765,0.356,11,-5.556,0,0.196,0.222,0,0.0963,0.191,97.001,'3pXF1nA74528Edde4of9CC','spotify:track:3pXF1nA74528Edde4of9CC','https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC','https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC',198293,4
257,1,0.804,0.584,10,-7.324,1,0.104,0.247,0,0.125,0.774,126.056,'5IaXuXfY0RriJqt3Muww0q','spotify:track:5IaXuXfY0RriJqt3Muww0q','https://api.spotify.com/v1/tracks/5IaXuXfY0RriJqt3Muww0q','https://api.spotify.com/v1/audio-analysis/5IaXuXfY0RriJqt3Muww0q',213960,4
258,1,0.684,0.606,5,-7.268,0,0.0504,0.17,0,0.058,0.722,127.901,'6TlRNJaezOdzdECnQeRuMM','spotify:track:6TlRNJaezOdzdECnQeRuMM','https://api.spotify.com/v1/tracks/6TlRNJaezOdzdECnQeRuMM','https://api.spotify.com/v1/audio-analysis/6TlRNJaezOdzdECnQeRuMM',275107,4
259,1,0.458,0.445,9,-8.391,0,0.361,0.64,0,0.118,0.466,82.82,'3nJjIYchBNkYm7B8XfJf5N','spotify:track:3nJjIYchBNkYm7B8XfJf5N','https://api.spotify.com/v1/tracks/3nJjIYchBNkYm7B8XfJf5N','https://api.spotify.com/v1/audio-analysis/3nJjIYchBNkYm7B8XfJf5N',220053,5
260,1,0.631,0.587,1,-9.439,0,0.0622,0.343,0.0044,0.205,0.449,67.648,'0faYOYKrE2vel4dQQqgXkf','spotify:track:0faYOYKrE2vel4dQQqgXkf','https://api.spotify.com/v1/tracks/0faYOYKrE2vel4dQQqgXkf','https://api.spotify.com/v1/audio-analysis/0faYOYKrE2vel4dQQqgXkf',290427,4
261,1,0.389,0.167,6,-15.587,0,0.0476,0.848,0.000103,0.107,0.147,102.651,'06UZYUYbMqpaawLgoKwSw9','spotify:track:06UZYUYbMqpaawLgoKwSw9','https://api.spotify.com/v1/tracks/06UZYUYbMqpaawLgoKwSw9','https://api.spotify.com/v1/audio-analysis/06UZYUYbMqpaawLgoKwSw9',265120,4
262,1,0.716,0.35,0,-11.094,1,0.0537,0.41,0.00134,0.0927,0.185,129.842,'7DfFc7a6Rwfi3YQMRbDMau','spotify:track:7DfFc7a6Rwfi3YQMRbDMau','https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau','https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau',200747,4
263,1,0.466,0.548,5,-9.362,0,0.118,0.42,1.01E-06,0.113,0.431,89.815,'7eqoqGkKwgOaWNNHx90uEZ','spotify:track:7eqoqGkKwgOaWNNHx90uEZ','https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ','https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ',307151,4
264,1,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.652,86.412,'68vgtRHr7iZHpzGpon6Jlo','spotify:track:68vgtRHr7iZHpzGpon6Jlo','https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo','https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo',223440,4
265,1,0.681,0.586,7,-8.324,0,0.058,0.169,0,0.0924,0.606,94.539,'5xV0Czdqefft6sPDqjmFBu','spotify:track:5xV0Czdqefft6sPDqjmFBu','https://api.spotify.com/v1/tracks/5xV0Czdqefft6sPDqjmFBu','https://api.spotify.com/v1/audio-analysis/5xV0Czdqefft6sPDqjmFBu',249093,4
266,1,0.47,0.45,4,-7.34,0,0.159,0.209,0,0.208,0.319,87.737,'4ncreAEEKaUloPyxO4Ho7Q','spotify:track:4ncreAEEKaUloPyxO4Ho7Q','https://api.spotify.com/v1/tracks/4ncreAEEKaUloPyxO4Ho7Q','https://api.spotify.com/v1/audio-analysis/4ncreAEEKaUloPyxO4Ho7Q',228556,4
267,1,0.71,0.645,0,-5.911,1,0.054,0.227,0.0982,0.093,0.25,104.018,'7KE2xRqs6kOqnc06Yn7NAc','spotify:track:7KE2xRqs6kOqnc06Yn7NAc','https://api.spotify.com/v1/tracks/7KE2xRqs6kOqnc06Yn7NAc','https://api.spotify.com/v1/audio-analysis/7KE2xRqs6kOqnc06Yn7NAc',211375,4
268,1,0.775,0.417,7,-8.895,0,0.0974,0.72,0,0.125,0.623,109.956,'2BqQQXuBOuhaWeUP7okEx0','spotify:track:2BqQQXuBOuhaWeUP7okEx0','https://api.spotify.com/v1/tracks/2BqQQXuBOuhaWeUP7okEx0','https://api.spotify.com/v1/audio-analysis/2BqQQXuBOuhaWeUP7okEx0',211573,4
269,1,0.523,0.598,11,-6.669,0,0.0603,0.0574,1.47E-06,0.0932,0.34,144.964,'4xisQDP6YDwBEDW5DVuj5p','spotify:track:4xisQDP6YDwBEDW5DVuj5p','https://api.spotify.com/v1/tracks/4xisQDP6YDwBEDW5DVuj5p','https://api.spotify.com/v1/audio-analysis/4xisQDP6YDwBEDW5DVuj5p',269773,4
270,1,0.668,0.529,9,-7.804,1,0.167,0.132,0,0.038,0.542,127.912,'2zJXJeWnYbOUVTVdRF5EKR','spotify:track:2zJXJeWnYbOUVTVdRF5EKR','https://api.spotify.com/v1/tracks/2zJXJeWnYbOUVTVdRF5EKR','https://api.spotify.com/v1/audio-analysis/2zJXJeWnYbOUVTVdRF5EKR',172507,4
271,1,0.569,0.665,1,-7.62,0,0.269,0.00316,5.76E-06,0.267,0.351,144.946,'3ak6Fscs4qMoVsIwaDLgZv','spotify:track:3ak6Fscs4qMoVsIwaDLgZv','https://api.spotify.com/v1/tracks/3ak6Fscs4qMoVsIwaDLgZv','https://api.spotify.com/v1/audio-analysis/3ak6Fscs4qMoVsIwaDLgZv',205413,4
272,1,0.87,0.464,4,-8.337,1,0.178,0.205,0,0.0902,0.473,112.974,'7aXuop4Qambx5Oi3ynsKQr','spotify:track:7aXuop4Qambx5Oi3ynsKQr','https://api.spotify.com/v1/tracks/7aXuop4Qambx5Oi3ynsKQr','https://api.spotify.com/v1/audio-analysis/7aXuop4Qambx5Oi3ynsKQr',251989,4
273,1,0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.712,138.007,'7wBThXx7BGZHJJ3aN3OPvv','spotify:track:7wBThXx7BGZHJJ3aN3OPvv','https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv','https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv',211200,4
274,1,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.654,124.037,'7J41dYQolQJEtj3UmKLu5r','spotify:track:7J41dYQolQJEtj3UmKLu5r','https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r','https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r',247840,4
275,1,0.699,0.592,6,-8.298,1,0.262,0.273,0,0.202,0.587,94.933,'6brl7bwOHmGFkNw3MBqssT','spotify:track:6brl7bwOHmGFkNw3MBqssT','https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT','https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT',207187,4
276,1,0.668,0.697,1,-5.586,1,0.122,0.488,0,0.183,0.714,171.884,'34ceTg8ChN5HjrqiIYCn9Q','spotify:track:34ceTg8ChN5HjrqiIYCn9Q','https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q','https://api.spotify.com/v1/audio-analysis/34ceTg8ChN5HjrqiIYCn9Q',232000,4
277,1,0.867,0.781,7,-4.459,1,0.267,0.00391,0,0.135,0.667,166.797,'3KcsyKN0GyGQYGZJJhIx3L','spotify:track:3KcsyKN0GyGQYGZJJhIx3L','https://api.spotify.com/v1/tracks/3KcsyKN0GyGQYGZJJhIx3L','https://api.spotify.com/v1/audio-analysis/3KcsyKN0GyGQYGZJJhIx3L',274227,4
278,1,0.695,0.638,10,-5.916,0,0.114,0.0436,0,0.114,0.526,86.497,'64Ma5UOPulwsMUA4rZPV60','spotify:track:64Ma5UOPulwsMUA4rZPV60','https://api.spotify.com/v1/tracks/64Ma5UOPulwsMUA4rZPV60','https://api.spotify.com/v1/audio-analysis/64Ma5UOPulwsMUA4rZPV60',193840,4
279,1,0.595,0.431,10,-7.282,1,0.486,0.0101,7.03E-05,0.164,0.107,125.2,'0Gux2yTMWYOlcBUNjGJu5p','spotify:track:0Gux2yTMWYOlcBUNjGJu5p','https://api.spotify.com/v1/tracks/0Gux2yTMWYOlcBUNjGJu5p','https://api.spotify.com/v1/audio-analysis/0Gux2yTMWYOlcBUNjGJu5p',227707,3
0,0,0.837,0.791,1,-3.824,1,0.251,0.0199,0,0.0836,0.379,176.003,'2Xqd0wUttjueBfdcltADOv','spotify:track:2Xqd0wUttjueBfdcltADOv','https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv','https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv',211006,4
1,0,0.901,0.529,2,-4.443,1,0.191,0.0519,0,0.179,0.146,138.003,'1YZfcVLbbJwfizR5cDOp3q','spotify:track:1YZfcVLbbJwfizR5cDOp3q','https://api.spotify.com/v1/tracks/1YZfcVLbbJwfizR5cDOp3q','https://api.spotify.com/v1/audio-analysis/1YZfcVLbbJwfizR5cDOp3q',307660,4
2,0,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.143,0.141,159.786,'1OmcAT5Y8eg5bUPv9qJT4R','spotify:track:1OmcAT5Y8eg5bUPv9qJT4R','https://api.spotify.com/v1/tracks/1OmcAT5Y8eg5bUPv9qJT4R','https://api.spotify.com/v1/audio-analysis/1OmcAT5Y8eg5bUPv9qJT4R',218320,4
3,0,0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.186,161.997,'5nN8BwAQDJDguq7Dpd3JQQ','spotify:track:5nN8BwAQDJDguq7Dpd3JQQ','https://api.spotify.com/v1/tracks/5nN8BwAQDJDguq7Dpd3JQQ','https://api.spotify.com/v1/audio-analysis/5nN8BwAQDJDguq7Dpd3JQQ',208027,4
4,0,0.716,0.647,1,-4.008,1,0.0345,0.119,1.38E-05,0.121,0.159,131.04,'0KaA33vmmUEY77YD6L3KFi','spotify:track:0KaA33vmmUEY77YD6L3KFi','https://api.spotify.com/v1/tracks/0KaA33vmmUEY77YD6L3KFi','https://api.spotify.com/v1/audio-analysis/0KaA33vmmUEY77YD6L3KFi',263817,4
5,0,0.813,0.583,1,-6.922,1,0.174,0.131,3.83E-05,0.142,0.337,81.018,'6elNeXUhiuHPD9hH5rocQi','spotify:track:6elNeXUhiuHPD9hH5rocQi','https://api.spotify.com/v1/tracks/6elNeXUhiuHPD9hH5rocQi','https://api.spotify.com/v1/audio-analysis/6elNeXUhiuHPD9hH5rocQi',183800,4
6,0,0.853,0.547,1,-7.535,1,0.194,0.0565,0,0.341,0.677,142.065,'27GmP9AWRs744SzKcpJsTZ','spotify:track:27GmP9AWRs744SzKcpJsTZ','https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ','https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ',205879,4
7,0,0.79,0.676,8,-6.432,0,0.271,0.00157,0,0.25,0.314,132.002,'7jslhIiELQkgW9IHeYNOWE','spotify:track:7jslhIiELQkgW9IHeYNOWE','https://api.spotify.com/v1/tracks/7jslhIiELQkgW9IHeYNOWE','https://api.spotify.com/v1/audio-analysis/7jslhIiELQkgW9IHeYNOWE',217707,4
8,0,0.638,0.813,4,-3.892,0,0.0911,0.0996,0,0.112,0.152,143.921,'1sZWRWPnJoV9ac32i3oMwz','spotify:track:1sZWRWPnJoV9ac32i3oMwz','https://api.spotify.com/v1/tracks/1sZWRWPnJoV9ac32i3oMwz','https://api.spotify.com/v1/audio-analysis/1sZWRWPnJoV9ac32i3oMwz',272693,4
9,0,0.516,0.906,2,-3.148,1,0.302,0.417,0,0.153,0.407,135.751,'4UguPZeYZUXSlT4fEhqI5B','spotify:track:4UguPZeYZUXSlT4fEhqI5B','https://api.spotify.com/v1/tracks/4UguPZeYZUXSlT4fEhqI5B','https://api.spotify.com/v1/audio-analysis/4UguPZeYZUXSlT4fEhqI5B',240027,4
10,0,0.839,0.598,11,-7.425,0,0.223,0.113,0,0.0595,0.771,127.987,'1VBrvRYDyXvjaPr7eNzwbo','spotify:track:1VBrvRYDyXvjaPr7eNzwbo','https://api.spotify.com/v1/tracks/1VBrvRYDyXvjaPr7eNzwbo','https://api.spotify.com/v1/audio-analysis/1VBrvRYDyXvjaPr7eNzwbo',203387,4
11,0,0.418,0.687,5,-4.293,1,0.105,0.202,0,0.111,0.553,79.449,'4dfCW8ynuItQ9ABweWyl4C','spotify:track:4dfCW8ynuItQ9ABweWyl4C','https://api.spotify.com/v1/tracks/4dfCW8ynuItQ9ABweWyl4C','https://api.spotify.com/v1/audio-analysis/4dfCW8ynuItQ9ABweWyl4C',238480,5
12,0,0.829,0.527,0,-9.279,1,0.252,0.000416,0.000893,0.131,0.242,160.1,'6bqtKURdSWkInAJHDkuaL0','spotify:track:6bqtKURdSWkInAJHDkuaL0','https://api.spotify.com/v1/tracks/6bqtKURdSWkInAJHDkuaL0','https://api.spotify.com/v1/audio-analysis/6bqtKURdSWkInAJHDkuaL0',180000,4
13,0,0.897,0.598,2,-7.164,1,0.0466,0.492,0.0014,0.0646,0.515,119.966,'6br4Pc0BzU6dTD5fEmks2i','spotify:track:6br4Pc0BzU6dTD5fEmks2i','https://api.spotify.com/v1/tracks/6br4Pc0BzU6dTD5fEmks2i','https://api.spotify.com/v1/audio-analysis/6br4Pc0BzU6dTD5fEmks2i',255253,4
14,0,0.725,0.647,7,-3.94,1,0.136,0.121,0,0.245,0.381,127.809,'2EAHXJbcFLmREbJCTv2RnD','spotify:track:2EAHXJbcFLmREbJCTv2RnD','https://api.spotify.com/v1/tracks/2EAHXJbcFLmREbJCTv2RnD','https://api.spotify.com/v1/audio-analysis/2EAHXJbcFLmREbJCTv2RnD',252680,4
15,0,0.747,0.696,1,-7.463,1,0.432,0.141,0,0.125,0.286,143.933,'1Kym30HhxluYlqAxyu1QqQ','spotify:track:1Kym30HhxluYlqAxyu1QqQ','https://api.spotify.com/v1/tracks/1Kym30HhxluYlqAxyu1QqQ','https://api.spotify.com/v1/audio-analysis/1Kym30HhxluYlqAxyu1QqQ',188333,4
16,0,0.817,0.428,8,-7.583,1,0.238,0.949,0.00634,0.217,0.569,109.873,'6IGkh6YoSHhgfI8qzlTZ98','spotify:track:6IGkh6YoSHhgfI8qzlTZ98','https://api.spotify.com/v1/tracks/6IGkh6YoSHhgfI8qzlTZ98','https://api.spotify.com/v1/audio-analysis/6IGkh6YoSHhgfI8qzlTZ98',254480,4
17,0,0.853,0.558,1,-7.448,1,0.202,0.0462,0,0.341,0.666,142.079,'46gjYTEK7W8ZTABcglGP2f','spotify:track:46gjYTEK7W8ZTABcglGP2f','https://api.spotify.com/v1/tracks/46gjYTEK7W8ZTABcglGP2f','https://api.spotify.com/v1/audio-analysis/46gjYTEK7W8ZTABcglGP2f',205879,4
18,0,0.687,0.563,2,-6.214,1,0.163,0.184,0,0.0681,0.11,185.056,'1Ser4X0TKttOvo8bgdytTP','spotify:track:1Ser4X0TKttOvo8bgdytTP','https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP','https://api.spotify.com/v1/audio-analysis/1Ser4X0TKttOvo8bgdytTP',212947,4
19,0,0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.373,86.976,'4rujbg8RNFitwtkv1qEq4K','spotify:track:4rujbg8RNFitwtkv1qEq4K','https://api.spotify.com/v1/tracks/4rujbg8RNFitwtkv1qEq4K','https://api.spotify.com/v1/audio-analysis/4rujbg8RNFitwtkv1qEq4K',170638,4
20,0,0.816,0.721,1,-5.533,1,0.0734,0.0349,0,0.339,0.389,97.965,'3KT41h3L0xjFbMhMOob2HU','spotify:track:3KT41h3L0xjFbMhMOob2HU','https://api.spotify.com/v1/tracks/3KT41h3L0xjFbMhMOob2HU','https://api.spotify.com/v1/audio-analysis/3KT41h3L0xjFbMhMOob2HU',284560,4
21,0,0.87,0.562,11,-5.931,0,0.241,0.0672,1.31E-05,0.193,0.419,139.99,'6e5zkH95rNF8em5vd2bwbU','spotify:track:6e5zkH95rNF8em5vd2bwbU','https://api.spotify.com/v1/tracks/6e5zkH95rNF8em5vd2bwbU','https://api.spotify.com/v1/audio-analysis/6e5zkH95rNF8em5vd2bwbU',237533,4
22,0,0.859,0.625,6,-7.916,0,0.125,0.0363,0.000106,0.1,0.595,142.068,'2BgnOi3YbYtJzDKv48rekK','spotify:track:2BgnOi3YbYtJzDKv48rekK','https://api.spotify.com/v1/tracks/2BgnOi3YbYtJzDKv48rekK','https://api.spotify.com/v1/audio-analysis/2BgnOi3YbYtJzDKv48rekK',260453,4
